NOM_COM;NE_ID;sum_pop_active;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Saint-Junien;826753;3471.0;2024-01-18;Inf30min;Etranger;26.0;5009522.0;26.0;32.5;0.94
Liposthey;807870;228.0;2024-01-06;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;9.21
Labouheyre;808029;810.0;2023-12-02;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;3.33
Magescq;807949;870.0;2024-01-06;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;3.33
Castets;811932;985.0;2024-01-06;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;2.54
Onesse-Laharie;807573;267.0;2023-11-30;Inf30min;Etranger;21.0;5009522.0;21.0;34.75;13.01
Onesse-Laharie;807573;267.0;2023-12-13;Inf30min;Etranger;31.0;5009522.0;31.0;34.75;13.01
Onesse-Laharie;807573;267.0;2023-12-23;Inf30min;Etranger;50.0;5009522.0;50.0;34.75;13.01
Onesse-Laharie;807573;267.0;2024-01-07;Inf30min;Etranger;37.0;5009522.0;37.0;34.75;13.01
Seignosse;808950;1291.0;2023-12-05;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;1.55
Guéthary;808648;3072.0;2023-12-03;Inf30min;Etranger;33.0;5009522.0;33.0;33.0;1.07
Anglet;811940;12977.0;2024-01-25;Inf30min;National;21.0;5009522.0;21.0;21.0;0.16
Tarnos;808261;4452.0;2024-01-04;Inf30min;Etranger;24.0;5009522.0;24.0;24.0;0.54
Tercis-les-Bains;808265;2780.0;2023-11-29;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.94
Ciboure;807727;5275.0;2023-11-30;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;0.51
Biriatou;808081;454.0;2023-12-06;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;5.51
Serres-Castet;809575;2935.0;2023-12-07;Inf30min;National;34.0;5009522.0;34.0;34.0;1.16
Latoue;812297;461.0;2023-12-30;Inf30min;National;29.0;5009522.0;29.0;29.0;6.29
Loudenvielle;828706;93.0;2024-01-18;Inf30min;National;23.0;5009522.0;23.0;23.0;24.73
Soudeilles;832652;1204.0;2024-01-05;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;2.16
Vitrac-sur-Montane;832598;256.0;2023-12-20;Inf30min;Etranger;21.0;5009522.0;21.0;26.2;10.23
Vitrac-sur-Montane;832598;256.0;2024-01-07;Inf30min;Etranger;39.0;5009522.0;39.0;26.2;10.23
Vitrac-sur-Montane;832598;256.0;2024-01-09;Inf30min;Etranger;25.0;5009522.0;25.0;26.2;10.23
Vitrac-sur-Montane;832598;256.0;2024-01-17;Inf30min;Etranger;22.0;5009522.0;22.0;26.2;10.23
Vitrac-sur-Montane;832598;256.0;2024-01-23;Inf30min;Etranger;24.0;5009522.0;24.0;26.2;10.23
Uzerche;832691;1129.0;2024-01-08;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;1.86
Vigeois;832594;435.0;2023-12-03;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;6.21
Auriac-du-Périgord;824556;393.0;2023-12-05;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;6.62
Marnac;821993;728.0;2024-01-02;Inf30min;National;37.0;5009522.0;37.0;37.0;5.08
Padirac;802022;794.0;2023-12-17;Inf30min;Etranger;47.0;5009522.0;47.0;47.0;5.92
Cressensac-Sarrazac;800151;290.0;2024-01-17;Inf30min;Etranger;48.0;5009522.0;48.0;48.0;16.55
Brive-la-Gaillarde;834495;13473.0;2023-12-23;Inf30min;National;40.0;5009522.0;40.0;40.0;0.3
Larche;832373;2484.0;2023-12-06;Inf30min;Etranger;20.0;5009522.0;20.0;23.0;0.93
Larche;832373;2484.0;2023-12-16;Inf30min;Etranger;23.0;5009522.0;23.0;23.0;0.93
Larche;832373;2484.0;2023-12-19;Inf30min;Etranger;21.0;5009522.0;21.0;23.0;0.93
Larche;832373;2484.0;2024-01-07;Inf30min;Etranger;27.0;5009522.0;27.0;23.0;0.93
Larche;832373;2484.0;2024-01-17;Inf30min;Etranger;24.0;5009522.0;24.0;23.0;0.93
Estivaux;834623;535.0;2023-12-01;Inf30min;Etranger;37.0;5009522.0;37.0;29.5;5.51
Estivaux;834623;535.0;2024-01-07;Inf30min;Etranger;22.0;5009522.0;22.0;29.5;5.51
Donzenac;834613;1463.0;2024-01-07;Inf30min;Etranger;34.0;5009522.0;34.0;34.0;2.32
Saint-Germain-les-Vergnes;832851;685.0;2024-01-06;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;3.65
Gimel-les-Cascades;834646;4398.0;2023-12-01;Inf30min;National;37.0;5009522.0;37.0;32.5;0.74
Gimel-les-Cascades;834646;4398.0;2023-12-23;Inf30min;National;28.0;5009522.0;28.0;32.5;0.74
Le Rouget-Pers;807528;527.0;2023-12-06;Inf30min;Etranger;26.0;5009522.0;26.0;23.5;4.46
Le Rouget-Pers;807528;527.0;2023-12-27;Inf30min;National;21.0;5009522.0;21.0;23.5;4.46
Onet-le-Château;821317;3917.0;2023-12-18;Inf30min;National;23.0;5009522.0;23.0;23.0;0.59
Rodez;822116;7616.0;2023-12-14;Inf30min;National;21.0;5009522.0;21.0;21.0;0.28
Val d'Arcomie;811170;341.0;2023-12-23;Inf30min;Etranger;23.0;5009522.0;23.0;35.25;10.34
Val d'Arcomie;811170;341.0;2024-01-26;Inf30min;Etranger;49.0;5009522.0;49.0;35.25;10.34
Val d'Arcomie;811170;341.0;2024-01-27;Inf30min;Etranger;26.0;5009522.0;26.0;35.25;10.34
Val d'Arcomie;811170;341.0;2024-01-28;Inf30min;Etranger;43.0;5009522.0;43.0;35.25;10.34
Vabres;807308;263.0;2024-01-25;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;11.03
Massiac;811179;581.0;2024-01-28;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;3.61
Veyre-Monton;823445;3639.0;2023-11-29;Inf30min;Etranger;30.0;5009522.0;30.0;30.67;0.84
Veyre-Monton;823445;3639.0;2024-01-10;Inf30min;Etranger;20.0;5009522.0;20.0;30.67;0.84
Veyre-Monton;823445;3639.0;2024-01-25;Inf30min;Etranger;42.0;5009522.0;42.0;30.67;0.84
La Roche-Noire;822677;3721.0;2023-12-02;Inf30min;Etranger;27.0;5009522.0;27.0;24.0;0.64
La Roche-Noire;822677;3721.0;2023-12-23;Inf30min;National;21.0;5009522.0;21.0;24.0;0.64
Perrier;823122;656.0;2024-01-22;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;3.05
Nonette-Orsonnette;823159;1037.0;2024-01-28;Inf30min;Etranger;37.0;5009522.0;37.0;37.0;3.57
Aydat;825762;1040.0;2023-12-20;Inf30min;Etranger;50.0;5009522.0;50.0;50.0;4.81
Briffons;826000;141.0;2023-11-29;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;14.18
Ussel;832688;2770.0;2023-11-30;Inf30min;Etranger;22.0;5009522.0;22.0;22.0;0.79
Messeix;826209;310.0;2023-11-29;Inf30min;Etranger;40.0;5009522.0;40.0;32.33;10.43
Messeix;826209;310.0;2023-12-15;Inf30min;National;24.0;5009522.0;24.0;32.33;10.43
Messeix;826209;310.0;2024-01-25;Inf30min;Etranger;33.0;5009522.0;33.0;32.33;10.43
La Courtine;803330;236.0;2024-01-26;Inf30min;National;66.0;5009522.0;66.0;66.0;27.97
Heume-l'Église;826788;24.0;2023-12-08;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;83.33
Prompsat;823225;869.0;2023-12-13;Inf30min;Etranger;50.0;5009522.0;50.0;41.5;4.78
Prompsat;823225;869.0;2024-01-06;Inf30min;Etranger;33.0;5009522.0;33.0;41.5;4.78
Marcillat;826269;627.0;2024-01-10;Inf30min;Etranger;42.0;5009522.0;42.0;30.0;4.78
Marcillat;826269;627.0;2024-01-11;Inf30min;Etranger;25.0;5009522.0;25.0;30.0;4.78
Marcillat;826269;627.0;2024-01-20;Inf30min;Etranger;30.0;5009522.0;30.0;30.0;4.78
Marcillat;826269;627.0;2024-01-27;Inf30min;Etranger;23.0;5009522.0;23.0;30.0;4.78
Désertines;811374;2097.0;2023-11-27;Inf30min;Etranger;48.0;5009522.0;48.0;42.58;2.03
Désertines;811374;2097.0;2023-11-29;Inf30min;Etranger;32.0;5009522.0;32.0;42.58;2.03
Désertines;811374;2097.0;2023-11-30;Inf30min;Etranger;39.0;5009522.0;39.0;42.58;2.03
Désertines;811374;2097.0;2023-12-01;Inf30min;Etranger;34.0;5009522.0;34.0;42.58;2.03
Désertines;811374;2097.0;2023-12-02;Inf30min;Etranger;32.0;5009522.0;32.0;42.58;2.03
Désertines;811374;2097.0;2023-12-04;Inf30min;Etranger;20.0;5009522.0;20.0;42.58;2.03
Désertines;811374;2097.0;2023-12-06;Inf30min;National;20.0;5009522.0;20.0;42.58;2.03
Désertines;811374;2097.0;2023-12-07;Inf30min;Etranger;91.0;5009522.0;91.0;42.58;2.03
Désertines;811374;2097.0;2023-12-14;Inf30min;Etranger;47.0;5009522.0;47.0;42.58;2.03
Désertines;811374;2097.0;2023-12-16;Inf30min;Etranger;50.0;5009522.0;50.0;42.58;2.03
Désertines;811374;2097.0;2023-12-18;Inf30min;Etranger;88.0;5009522.0;88.0;42.58;2.03
Désertines;811374;2097.0;2023-12-19;Inf30min;Etranger;31.0;5009522.0;31.0;42.58;2.03
Désertines;811374;2097.0;2023-12-20;Inf30min;Etranger;23.0;5009522.0;23.0;42.58;2.03
Désertines;811374;2097.0;2023-12-21;Inf30min;Etranger;43.0;5009522.0;43.0;42.58;2.03
Désertines;811374;2097.0;2024-01-10;Inf30min;Etranger;55.0;5009522.0;55.0;42.58;2.03
Désertines;811374;2097.0;2024-01-13;Inf30min;Etranger;26.0;5009522.0;26.0;42.58;2.03
Désertines;811374;2097.0;2024-01-15;Inf30min;Etranger;33.0;5009522.0;33.0;42.58;2.03
Désertines;811374;2097.0;2024-01-17;Inf30min;Etranger;48.0;5009522.0;48.0;42.58;2.03
Désertines;811374;2097.0;2024-01-20;Inf30min;Etranger;49.0;5009522.0;49.0;42.58;2.03
Teillet-Argenty;807090;844.0;2023-11-30;Inf30min;Etranger;23.0;5009522.0;23.0;32.75;3.88
Teillet-Argenty;807090;844.0;2023-12-01;Inf30min;Etranger;40.0;5009522.0;40.0;32.75;3.88
Teillet-Argenty;807090;844.0;2023-12-06;Inf30min;Etranger;40.0;5009522.0;40.0;32.75;3.88
Teillet-Argenty;807090;844.0;2023-12-13;Inf30min;Etranger;28.0;5009522.0;28.0;32.75;3.88
Domérat;811073;3083.0;2023-12-08;Inf30min;National;22.0;5009522.0;22.0;40.5;1.31
Domérat;811073;3083.0;2023-12-21;Inf30min;Etranger;68.0;5009522.0;68.0;40.5;1.31
Domérat;811073;3083.0;2023-12-23;Inf30min;National;23.0;5009522.0;23.0;40.5;1.31
Domérat;811073;3083.0;2024-01-04;Inf30min;Etranger;50.0;5009522.0;50.0;40.5;1.31
Domérat;811073;3083.0;2024-01-09;Inf30min;Etranger;50.0;5009522.0;50.0;40.5;1.31
Domérat;811073;3083.0;2024-01-10;Inf30min;Etranger;54.0;5009522.0;54.0;40.5;1.31
Domérat;811073;3083.0;2024-01-17;Inf30min;Etranger;48.0;5009522.0;48.0;40.5;1.31
Domérat;811073;3083.0;2024-01-18;Inf30min;Etranger;36.0;5009522.0;36.0;40.5;1.31
Domérat;811073;3083.0;2024-01-23;Inf30min;Etranger;32.0;5009522.0;32.0;40.5;1.31
Domérat;811073;3083.0;2024-01-28;Inf30min;Etranger;22.0;5009522.0;22.0;40.5;1.31
Montluçon;810952;9325.0;2023-12-08;Inf30min;National;23.0;5009522.0;23.0;23.33;0.25
Montluçon;810952;9325.0;2023-12-11;Inf30min;Etranger;25.0;5009522.0;25.0;23.33;0.25
Montluçon;810952;9325.0;2023-12-14;Inf30min;National;22.0;5009522.0;22.0;23.33;0.25
Nouainville;806944;4195.0;2024-01-06;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;0.5
Hiesville;806134;2951.0;2023-12-11;Inf30min;National;20.0;5009522.0;20.0;20.0;0.68
Parigné;819903;917.0;2024-01-05;30min3h;National;40.0;5009522.0;64.0;64.0;6.98
Parigné;819903;917.0;2024-01-05;Sup3h;National;24.0;5009522.0;64.0;64.0;6.98
Les Fougerêts;834182;305.0;2024-01-28;Inf30min;National;63.0;5009522.0;63.0;63.0;20.66
Langon;804196;561.0;2023-12-27;Inf30min;National;28.0;5009522.0;28.0;28.0;4.99
Rennes;819628;75515.0;2023-12-23;Inf30min;National;49.0;5009522.0;49.0;49.0;0.06
Néris-les-Bains;810965;1095.0;2023-12-06;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;2.37
Saint-Angel;807381;473.0;2024-01-07;Inf30min;Etranger;25.0;5009522.0;25.0;23.67;5.0
Saint-Angel;807381;473.0;2024-01-11;Inf30min;Etranger;22.0;5009522.0;22.0;23.67;5.0
Saint-Angel;807381;473.0;2024-01-12;Inf30min;Etranger;24.0;5009522.0;24.0;23.67;5.0
Bizeneuille;810542;180.0;2024-01-06;Inf30min;Etranger;50.0;5009522.0;50.0;50.0;27.78
Doyet;811076;642.0;2023-11-27;Inf30min;Etranger;79.0;5009522.0;79.0;45.92;7.15
Doyet;811076;642.0;2023-11-28;Inf30min;Etranger;41.0;5009522.0;41.0;45.92;7.15
Doyet;811076;642.0;2023-11-29;Inf30min;Etranger;58.0;5009522.0;58.0;45.92;7.15
Doyet;811076;642.0;2023-11-30;Inf30min;Etranger;41.0;5009522.0;41.0;45.92;7.15
Doyet;811076;642.0;2023-12-01;Inf30min;Etranger;74.0;5009522.0;96.0;45.92;7.15
Doyet;811076;642.0;2023-12-01;Inf30min;National;22.0;5009522.0;96.0;45.92;7.15
Doyet;811076;642.0;2023-12-04;Inf30min;Etranger;21.0;5009522.0;21.0;45.92;7.15
Doyet;811076;642.0;2023-12-05;Inf30min;Etranger;29.0;5009522.0;29.0;45.92;7.15
Doyet;811076;642.0;2023-12-06;Inf30min;Etranger;38.0;5009522.0;38.0;45.92;7.15
Doyet;811076;642.0;2023-12-07;Inf30min;Etranger;48.0;5009522.0;48.0;45.92;7.15
Doyet;811076;642.0;2023-12-08;Inf30min;Etranger;26.0;5009522.0;26.0;45.92;7.15
Doyet;811076;642.0;2023-12-09;Inf30min;Etranger;21.0;5009522.0;21.0;45.92;7.15
Doyet;811076;642.0;2023-12-12;Inf30min;Etranger;66.0;5009522.0;66.0;45.92;7.15
Doyet;811076;642.0;2023-12-13;Inf30min;Etranger;21.0;5009522.0;21.0;45.92;7.15
Doyet;811076;642.0;2023-12-14;Inf30min;Etranger;117.0;5009522.0;117.0;45.92;7.15
Doyet;811076;642.0;2023-12-16;Inf30min;Etranger;42.0;5009522.0;42.0;45.92;7.15
Doyet;811076;642.0;2023-12-18;Inf30min;Etranger;40.0;5009522.0;40.0;45.92;7.15
Doyet;811076;642.0;2023-12-19;Inf30min;Etranger;63.0;5009522.0;63.0;45.92;7.15
Doyet;811076;642.0;2023-12-20;Inf30min;Etranger;51.0;5009522.0;51.0;45.92;7.15
Doyet;811076;642.0;2023-12-21;Inf30min;Etranger;34.0;5009522.0;34.0;45.92;7.15
Doyet;811076;642.0;2023-12-28;Inf30min;Etranger;23.0;5009522.0;23.0;45.92;7.15
Doyet;811076;642.0;2024-01-04;Inf30min;Etranger;24.0;5009522.0;24.0;45.92;7.15
Doyet;811076;642.0;2024-01-06;Inf30min;Etranger;37.0;5009522.0;37.0;45.92;7.15
Doyet;811076;642.0;2024-01-07;Inf30min;Etranger;29.0;5009522.0;29.0;45.92;7.15
Doyet;811076;642.0;2024-01-08;Inf30min;Etranger;31.0;5009522.0;31.0;45.92;7.15
Doyet;811076;642.0;2024-01-09;Inf30min;Etranger;24.0;5009522.0;24.0;45.92;7.15
Doyet;811076;642.0;2024-01-10;Inf30min;Etranger;45.0;5009522.0;45.0;45.92;7.15
Doyet;811076;642.0;2024-01-11;Inf30min;Etranger;21.0;5009522.0;21.0;45.92;7.15
Doyet;811076;642.0;2024-01-13;Inf30min;Etranger;132.0;5009522.0;132.0;45.92;7.15
Doyet;811076;642.0;2024-01-15;Inf30min;Etranger;21.0;5009522.0;21.0;45.92;7.15
Doyet;811076;642.0;2024-01-16;Inf30min;Etranger;22.0;5009522.0;22.0;45.92;7.15
Doyet;811076;642.0;2024-01-17;Inf30min;Etranger;73.0;5009522.0;73.0;45.92;7.15
Doyet;811076;642.0;2024-01-19;Inf30min;Etranger;61.0;5009522.0;61.0;45.92;7.15
Doyet;811076;642.0;2024-01-22;Inf30min;Etranger;50.0;5009522.0;50.0;45.92;7.15
Doyet;811076;642.0;2024-01-23;Inf30min;Etranger;29.0;5009522.0;29.0;45.92;7.15
Doyet;811076;642.0;2024-01-24;Inf30min;Etranger;21.0;5009522.0;21.0;45.92;7.15
Doyet;811076;642.0;2024-01-25;Inf30min;Etranger;28.0;5009522.0;28.0;45.92;7.15
Montmarault;810953;610.0;2023-11-29;Inf30min;Etranger;22.0;5009522.0;22.0;25.4;4.16
Montmarault;810953;610.0;2023-11-30;Inf30min;Etranger;20.0;5009522.0;20.0;25.4;4.16
Montmarault;810953;610.0;2023-12-12;Inf30min;Etranger;25.0;5009522.0;25.0;25.4;4.16
Montmarault;810953;610.0;2023-12-15;Inf30min;Etranger;31.0;5009522.0;31.0;25.4;4.16
Montmarault;810953;610.0;2023-12-23;Inf30min;Etranger;29.0;5009522.0;29.0;25.4;4.16
Barrais-Bussolles;810577;1202.0;2023-12-16;Inf30min;National;39.0;5009522.0;39.0;32.5;2.7
Barrais-Bussolles;810577;1202.0;2024-01-02;Inf30min;National;26.0;5009522.0;26.0;32.5;2.7
Paray-sous-Briailles;807332;1603.0;2023-12-23;Inf30min;National;24.0;5009522.0;24.0;24.0;1.5
Chareil-Cintrat;810641;883.0;2024-01-27;Inf30min;Etranger;24.0;5009522.0;24.0;24.0;2.72
Contigny;811359;498.0;2023-12-12;Inf30min;National;21.0;5009522.0;21.0;21.0;4.22
Target;807088;60.0;2023-12-17;Inf30min;Etranger;50.0;5009522.0;50.0;50.0;83.33
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-06;Inf30min;Etranger;32.0;5009522.0;32.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-07;Inf30min;Etranger;42.0;5009522.0;42.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-12;Inf30min;Etranger;32.0;5009522.0;32.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-20;Inf30min;Etranger;58.0;5009522.0;58.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-21;Inf30min;Etranger;32.0;5009522.0;55.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-21;Inf30min;National;23.0;5009522.0;55.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-23;Inf30min;Etranger;22.0;5009522.0;50.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-23;Inf30min;National;28.0;5009522.0;50.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2023-12-29;Inf30min;Etranger;32.0;5009522.0;32.0;43.1;0.87
Saint-Bonnet-près-Riom;822882;4945.0;2024-01-03;Inf30min;Etranger;25.0;5009522.0;25.0;43.1;0.87
Varennes-sur-Morge;823424;2510.0;2024-01-11;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;0.84
Artonne;825819;1192.0;2024-01-13;Inf30min;Etranger;38.0;5009522.0;38.0;38.0;3.19
Bellerive-sur-Allier;810523;2670.0;2023-12-01;Inf30min;Etranger;27.0;5009522.0;50.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-01;Inf30min;National;23.0;5009522.0;50.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-03;Inf30min;Etranger;21.0;5009522.0;21.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-04;Inf30min;National;22.0;5009522.0;22.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-07;Inf30min;National;34.0;5009522.0;34.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-08;Inf30min;National;26.0;5009522.0;26.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-23;Inf30min;National;58.0;5009522.0;58.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-26;Inf30min;National;21.0;5009522.0;21.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-27;Inf30min;National;32.0;5009522.0;32.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2023-12-28;Inf30min;National;41.0;5009522.0;41.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2024-01-04;Inf30min;National;24.0;5009522.0;24.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2024-01-06;Inf30min;Etranger;23.0;5009522.0;23.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2024-01-07;Inf30min;Etranger;31.0;5009522.0;31.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2024-01-19;Inf30min;Etranger;46.0;5009522.0;46.0;34.93;1.31
Bellerive-sur-Allier;810523;2670.0;2024-01-21;Inf30min;Etranger;45.0;5009522.0;45.0;34.93;1.31
Charmeil;810584;3137.0;2023-12-20;Inf30min;National;24.0;5009522.0;24.0;24.0;0.77
Vendat;807961;1682.0;2023-12-15;Inf30min;National;22.0;5009522.0;22.0;22.0;1.31
Magnet;810917;1056.0;2023-12-04;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;1.99
Cusset;811371;3550.0;2023-12-26;Inf30min;National;25.0;5009522.0;25.0;23.5;0.66
Cusset;811371;3550.0;2023-12-27;Inf30min;National;22.0;5009522.0;22.0;23.5;0.66
Abrest;810557;2039.0;2024-01-02;Inf30min;National;24.0;5009522.0;24.0;24.0;1.18
Ambierle;830348;1154.0;2023-12-30;Inf30min;National;23.0;5009522.0;23.0;23.0;1.99
Thiers;823274;3356.0;2023-12-14;Inf30min;National;25.0;5009522.0;25.0;25.0;0.74
La Monnerie-le-Montel;826239;943.0;2024-01-28;Inf30min;Etranger;35.0;5009522.0;35.0;35.0;3.71
Cervières;829996;476.0;2023-12-07;Inf30min;Etranger;32.0;5009522.0;32.0;28.0;5.88
Cervières;829996;476.0;2023-12-13;Inf30min;National;24.0;5009522.0;24.0;28.0;5.88
Vêtre-sur-Anzon;831692;304.0;2024-01-08;Inf30min;Etranger;22.0;5009522.0;22.0;23.5;7.73
Vêtre-sur-Anzon;831692;304.0;2024-01-27;Inf30min;Etranger;25.0;5009522.0;25.0;23.5;7.73
Pérignat-sur-Allier;823120;2640.0;2023-12-08;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;1.1
Ravel;823240;3359.0;2024-01-05;Inf30min;Etranger;24.0;5009522.0;24.0;22.5;0.67
Ravel;823240;3359.0;2024-01-11;Inf30min;Etranger;21.0;5009522.0;21.0;22.5;0.67
Chappes;825678;3310.0;2023-12-23;Inf30min;National;36.0;5009522.0;36.0;42.25;1.28
Chappes;825678;3310.0;2024-01-23;Inf30min;Etranger;23.0;5009522.0;23.0;42.25;1.28
Chappes;825678;3310.0;2024-01-26;Inf30min;Etranger;61.0;5009522.0;61.0;42.25;1.28
Chappes;825678;3310.0;2024-01-28;Inf30min;Etranger;49.0;5009522.0;49.0;42.25;1.28
Pont-du-Château;823221;8841.0;2023-12-01;Inf30min;National;26.0;5009522.0;26.0;26.0;0.29
Clermont-Ferrand;825465;48024.0;2023-11-27;Inf30min;Etranger;20.0;5009522.0;45.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-11-27;Inf30min;National;25.0;5009522.0;45.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-11-29;Inf30min;Etranger;33.0;5009522.0;33.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-11-30;Inf30min;Etranger;53.0;5009522.0;53.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-01;Inf30min;National;116.0;5009522.0;116.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-03;Inf30min;Etranger;34.0;5009522.0;60.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-03;Inf30min;National;26.0;5009522.0;60.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-05;Inf30min;Etranger;21.0;5009522.0;21.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-06;Inf30min;Etranger;23.0;5009522.0;23.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-08;Inf30min;Etranger;26.0;5009522.0;105.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-08;Inf30min;National;79.0;5009522.0;105.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-11;Inf30min;National;24.0;5009522.0;24.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-12;Inf30min;National;29.0;5009522.0;29.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-13;Inf30min;National;34.0;5009522.0;34.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-14;Sup3h;National;26.0;5009522.0;26.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-15;Inf30min;National;41.0;5009522.0;41.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-21;Inf30min;National;39.0;5009522.0;39.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-22;Inf30min;National;79.0;5009522.0;79.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-23;Inf30min;Etranger;25.0;5009522.0;108.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-23;Inf30min;National;83.0;5009522.0;108.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-24;Inf30min;National;28.0;5009522.0;28.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-26;Inf30min;National;34.0;5009522.0;34.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2023-12-27;Inf30min;National;26.0;5009522.0;26.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2024-01-03;Inf30min;National;22.0;5009522.0;22.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2024-01-08;Inf30min;Etranger;31.0;5009522.0;31.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2024-01-17;Inf30min;Etranger;31.0;5009522.0;31.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2024-01-18;Inf30min;National;24.0;5009522.0;24.0;48.96;0.1
Clermont-Ferrand;825465;48024.0;2024-01-19;Inf30min;Etranger;21.0;5009522.0;21.0;48.96;0.1
Ménétrol;826207;7264.0;2023-12-20;Inf30min;Etranger;25.0;5009522.0;25.0;28.0;0.39
Ménétrol;826207;7264.0;2023-12-22;Inf30min;National;23.0;5009522.0;23.0;28.0;0.39
Ménétrol;826207;7264.0;2023-12-23;Inf30min;National;34.0;5009522.0;34.0;28.0;0.39
Ménétrol;826207;7264.0;2024-01-05;Inf30min;Etranger;30.0;5009522.0;30.0;28.0;0.39
Ménétrol;826207;7264.0;2024-01-17;Inf30min;Etranger;28.0;5009522.0;28.0;28.0;0.39
Volvic;823397;2924.0;2023-12-15;Inf30min;National;25.0;5009522.0;25.0;25.0;0.85
Chamalières;825923;6959.0;2023-12-09;Inf30min;National;28.0;5009522.0;28.0;28.0;0.4
Chamalières;825923;6959.0;2023-12-13;Inf30min;National;26.0;5009522.0;26.0;28.0;0.4
