NOM_COM;Lev2_NE_ID;NOM;NE_ID;sum_pop_active_epci;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-18;Inf30min;National;38.0;5009522.0;38.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-19;Inf30min;National;37.0;5009522.0;37.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-24;Inf30min;Etranger;32.0;5009522.0;70.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-24;Inf30min;National;38.0;5009522.0;70.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-25;Inf30min;National;24.0;5009522.0;24.0;45.1;0.96
Verne;803488;CC du Doubs Baumois;700940;4678.0;2024-01-26;Inf30min;National;21.0;5009522.0;21.0;45.1;0.96
Tournans;802545;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-08;Inf30min;National;21.0;5009522.0;21.0;22.33;0.49
Tournans;802545;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-23;Inf30min;National;23.0;5009522.0;23.0;22.33;0.49
Tournans;802545;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-11;Inf30min;National;23.0;5009522.0;23.0;22.33;0.49
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-28;Inf30min;National;23.0;5009522.0;23.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-05;Inf30min;National;22.0;5009522.0;22.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;Inf30min;National;43.0;5009522.0;43.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-12;Inf30min;National;22.0;5009522.0;22.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-13;Inf30min;National;37.0;5009522.0;37.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-16;Inf30min;National;24.0;5009522.0;24.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-29;Inf30min;National;24.0;5009522.0;24.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-04;Inf30min;National;25.0;5009522.0;25.0;27.78;0.61
Mondon;806802;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-17;Inf30min;National;30.0;5009522.0;30.0;27.78;0.61
Trouvans;802551;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;Inf30min;National;23.0;5009522.0;23.0;27.67;0.61
Trouvans;802551;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-28;Inf30min;National;38.0;5009522.0;38.0;27.67;0.61
Trouvans;802551;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-09;Inf30min;National;22.0;5009522.0;22.0;27.67;0.61
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-03;Sup3h;National;33.0;5009522.0;33.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-08;Sup3h;National;23.0;5009522.0;23.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-09;Inf30min;National;33.0;5009522.0;33.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-10;Inf30min;National;25.0;5009522.0;25.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-11;Sup3h;National;23.0;5009522.0;23.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-14;Inf30min;National;29.0;5009522.0;51.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-14;Sup3h;National;22.0;5009522.0;51.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-31;30min3h;National;25.0;5009522.0;50.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-31;Sup3h;National;25.0;5009522.0;50.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-07;Inf30min;National;24.0;5009522.0;24.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-08;Sup3h;National;23.0;5009522.0;23.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-17;Inf30min;National;22.0;5009522.0;22.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-22;Sup3h;National;24.0;5009522.0;24.0;32.5;0.72
Fontenelle-Montby;806376;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-23;Inf30min;National;23.0;5009522.0;23.0;32.5;0.72
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-27;Inf30min;National;22.0;5009522.0;22.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-29;Inf30min;National;22.0;5009522.0;22.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-30;Inf30min;National;20.0;5009522.0;20.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-01;Inf30min;National;23.0;5009522.0;23.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-02;Inf30min;National;26.0;5009522.0;26.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-03;Inf30min;National;34.0;5009522.0;34.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-04;Inf30min;National;28.0;5009522.0;28.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-05;Inf30min;National;28.0;5009522.0;28.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;Inf30min;Etranger;30.0;5009522.0;52.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;Inf30min;National;22.0;5009522.0;52.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-07;Inf30min;National;20.0;5009522.0;20.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-09;Inf30min;National;32.0;5009522.0;32.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-10;Inf30min;National;25.0;5009522.0;25.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-12;Inf30min;National;28.0;5009522.0;28.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-15;Inf30min;National;37.0;5009522.0;37.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-16;Inf30min;National;60.0;5009522.0;60.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-17;Inf30min;National;25.0;5009522.0;25.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-19;Inf30min;National;43.0;5009522.0;43.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-20;Inf30min;National;22.0;5009522.0;22.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-21;Inf30min;National;28.0;5009522.0;28.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-22;Inf30min;National;45.0;5009522.0;45.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-23;Inf30min;National;35.0;5009522.0;35.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-26;Inf30min;National;32.0;5009522.0;32.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-27;Inf30min;National;24.0;5009522.0;24.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-29;Inf30min;National;25.0;5009522.0;25.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-03;Inf30min;National;31.0;5009522.0;31.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-04;Inf30min;National;23.0;5009522.0;23.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-05;Inf30min;National;45.0;5009522.0;45.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-10;Inf30min;Etranger;23.0;5009522.0;23.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-11;Inf30min;Etranger;25.0;5009522.0;25.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-13;Inf30min;National;39.0;5009522.0;39.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-16;Inf30min;National;21.0;5009522.0;21.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-21;Inf30min;National;24.0;5009522.0;24.0;30.74;0.68
Pompierre-sur-Doubs;802382;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-27;Inf30min;Etranger;26.0;5009522.0;26.0;30.74;0.68
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-27;Inf30min;National;82.0;5009522.0;115.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-27;Sup3h;National;33.0;5009522.0;115.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-28;Inf30min;National;75.0;5009522.0;114.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-28;Sup3h;National;39.0;5009522.0;114.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-29;Inf30min;National;108.0;5009522.0;150.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-29;Sup3h;National;42.0;5009522.0;150.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-30;Inf30min;National;50.0;5009522.0;81.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-11-30;Sup3h;National;31.0;5009522.0;81.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-01;Inf30min;National;60.0;5009522.0;60.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-02;30min3h;National;31.0;5009522.0;139.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-02;Inf30min;National;67.0;5009522.0;139.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-02;Sup3h;National;41.0;5009522.0;139.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-03;Inf30min;National;33.0;5009522.0;56.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-03;Sup3h;National;23.0;5009522.0;56.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-04;30min3h;National;22.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-04;Inf30min;National;53.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-04;Sup3h;National;24.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-05;Inf30min;National;66.0;5009522.0;89.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-05;Sup3h;National;23.0;5009522.0;89.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;30min3h;National;23.0;5009522.0;166.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;Inf30min;National;121.0;5009522.0;166.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-06;Sup3h;National;22.0;5009522.0;166.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-07;Inf30min;National;51.0;5009522.0;90.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-07;Sup3h;National;39.0;5009522.0;90.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-08;30min3h;National;30.0;5009522.0;168.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-08;Inf30min;National;106.0;5009522.0;168.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-08;Sup3h;National;32.0;5009522.0;168.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-09;Inf30min;National;111.0;5009522.0;111.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-10;Inf30min;National;74.0;5009522.0;74.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-11;Inf30min;National;45.0;5009522.0;45.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-12;Inf30min;National;52.0;5009522.0;52.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-13;30min3h;National;30.0;5009522.0;128.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-13;Inf30min;National;51.0;5009522.0;128.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-13;Sup3h;National;47.0;5009522.0;128.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-14;30min3h;National;22.0;5009522.0;120.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-14;Inf30min;National;53.0;5009522.0;120.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-14;Sup3h;National;45.0;5009522.0;120.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-15;30min3h;National;23.0;5009522.0;107.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-15;Inf30min;National;61.0;5009522.0;107.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-15;Sup3h;National;23.0;5009522.0;107.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-16;Inf30min;National;82.0;5009522.0;105.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-16;Sup3h;National;23.0;5009522.0;105.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-17;Inf30min;National;41.0;5009522.0;41.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-18;30min3h;National;37.0;5009522.0;221.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-18;Inf30min;National;138.0;5009522.0;221.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-18;Sup3h;National;46.0;5009522.0;221.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-19;Inf30min;National;69.0;5009522.0;106.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-19;Sup3h;National;37.0;5009522.0;106.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-20;30min3h;National;29.0;5009522.0;90.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-20;Inf30min;National;23.0;5009522.0;90.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-20;Sup3h;National;38.0;5009522.0;90.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-21;Inf30min;National;39.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-21;Sup3h;National;60.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-22;30min3h;National;24.0;5009522.0;126.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-22;Inf30min;National;77.0;5009522.0;126.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-22;Sup3h;National;25.0;5009522.0;126.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-23;Inf30min;National;51.0;5009522.0;76.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-23;Sup3h;National;25.0;5009522.0;76.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-25;Inf30min;National;25.0;5009522.0;25.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-26;Inf30min;National;67.0;5009522.0;67.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-27;Inf30min;National;55.0;5009522.0;103.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-27;Sup3h;National;48.0;5009522.0;103.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-28;Inf30min;National;48.0;5009522.0;80.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-28;Sup3h;National;32.0;5009522.0;80.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-29;Inf30min;National;24.0;5009522.0;24.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-30;Inf30min;National;32.0;5009522.0;32.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2023-12-31;Inf30min;National;62.0;5009522.0;62.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-01;Sup3h;National;27.0;5009522.0;27.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-02;Inf30min;National;40.0;5009522.0;40.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-03;Inf30min;National;89.0;5009522.0;120.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-03;Sup3h;National;31.0;5009522.0;120.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-04;Inf30min;National;113.0;5009522.0;113.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-05;Inf30min;National;79.0;5009522.0;79.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-06;Inf30min;National;49.0;5009522.0;49.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-08;Inf30min;National;46.0;5009522.0;46.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-09;30min3h;National;23.0;5009522.0;100.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-09;Inf30min;National;53.0;5009522.0;100.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-09;Sup3h;National;24.0;5009522.0;100.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-10;Inf30min;National;24.0;5009522.0;62.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-10;Sup3h;National;38.0;5009522.0;62.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-11;30min3h;National;44.0;5009522.0;158.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-11;Inf30min;National;52.0;5009522.0;158.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-11;Sup3h;National;62.0;5009522.0;158.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-12;Inf30min;National;31.0;5009522.0;56.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-12;Sup3h;National;25.0;5009522.0;56.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-13;Inf30min;National;31.0;5009522.0;31.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-14;Inf30min;National;51.0;5009522.0;51.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-15;30min3h;National;29.0;5009522.0;100.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-15;Inf30min;National;46.0;5009522.0;100.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-15;Sup3h;National;25.0;5009522.0;100.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-16;Inf30min;National;30.0;5009522.0;62.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-16;Sup3h;National;32.0;5009522.0;62.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-17;Inf30min;National;42.0;5009522.0;65.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-17;Sup3h;National;23.0;5009522.0;65.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-18;30min3h;National;30.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-18;Inf30min;National;38.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-18;Sup3h;National;31.0;5009522.0;99.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-19;30min3h;National;38.0;5009522.0;110.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-19;Inf30min;National;47.0;5009522.0;110.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-19;Sup3h;National;25.0;5009522.0;110.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-20;Inf30min;National;48.0;5009522.0;48.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-22;Inf30min;National;51.0;5009522.0;51.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-23;Inf30min;National;73.0;5009522.0;97.0;98.96;2.18
L'Isle-sur-le-Doubs;806988;CC des Deux Vall̩es Vertes;700426;4534.0;2024-01-23;Sup3h;National;24.0;5009522.0;97.0;98.96;2.18
